year;month;day;hour;minute;Fs_1;Fs_2;Fs_3;Fs_4;Ts_1;TFs_2;TFs_3;Ts_4;VWC_1;VWC_2;VWC_3;VWC_4
2017;1;10;15;24;0.53;0.55;0.6;0.48;14.697;12.965;12.76;13.474;NaN;NaN;NaN;NaN
2017;1;10;16;25;0.51;0.5;0.51;0.28;14.282;13.345;12.607;13.41133333;NaN;NaN;NaN;NaN
2017;1;10;17;25;0.47;0.41;0.4;0.15;13.09;12.728;11.834;12.55066667;NaN;NaN;NaN;NaN
2017;1;10;18;25;0.38;0.43;0.38;0.12;11.803;11.789;10.856;11.48266667;NaN;NaN;NaN;NaN
2017;1;10;19;25;0.4;0.41;0.33;NaN;10.857;10.998;10.081;10.64533333;NaN;NaN;NaN;NaN
2017;1;10;20;25;0.32;0.35;0.34;NaN;9.972;10.24;9.368;9.86;NaN;NaN;NaN;NaN
2017;1;10;21;25;0.28;0.33;0.29;NaN;9.228;9.577;8.754;9.186333333;NaN;NaN;NaN;NaN
2017;1;10;22;25;0.32;0.32;0.3;NaN;8.572;8.977;8.213;8.587333333;NaN;NaN;NaN;NaN
2017;1;10;23;24;0.27;0.29;0.29;NaN;8.021;8.466;7.756;8.081;NaN;NaN;NaN;NaN
2017;1;11;0;25;0.27;0.31;0.29;NaN;7.661;8.088;7.423;7.724;NaN;NaN;NaN;NaN
2017;1;11;1;25;0.27;0.39;0.27;NaN;7.311;7.76;7.131;7.400666667;NaN;NaN;NaN;NaN
2017;1;11;2;24;0.27;0.32;0.25;NaN;6.857;7.404;6.783;7.014666667;NaN;NaN;NaN;NaN
2017;1;11;3;24;0.22;0.27;0.23;NaN;6.423;7.033;6.429;6.628333333;NaN;NaN;NaN;NaN
2017;1;11;4;25;0.26;0.29;0.25;NaN;6.083;6.701;6.136;6.306666667;NaN;NaN;NaN;NaN
2017;1;11;5;25;0.24;0.27;0.25;NaN;5.823;6.459;5.898;6.06;NaN;NaN;NaN;NaN
2017;1;11;6;24;0.2;0.23;0.22;NaN;5.437;6.139;5.589;5.721666667;NaN;NaN;NaN;NaN
2017;1;11;7;24;0.21;0.23;0.22;NaN;5.112;5.84;5.315;5.422333333;NaN;NaN;NaN;NaN
2017;1;11;8;25;0.24;0.23;0.25;NaN;5.02;5.678;5.229;5.309;NaN;NaN;NaN;NaN
2017;1;11;9;24;0.3;0.33;0.4;0.24;5.773;5.911;5.894;5.859333333;NaN;NaN;NaN;NaN
2017;1;11;10;24;0.33;0.3;0.51;0.46;8.188;6.628;7.368;7.394666667;NaN;NaN;NaN;NaN
2017;1;11;11;24;0.39;0.38;0.61;0.48;11.267;8.049;9.059;9.458333333;NaN;NaN;NaN;NaN
2017;1;11;12;24;0.47;0.44;0.58;0.59;13.443;9.661;10.458;11.18733333;NaN;NaN;NaN;NaN
2017;1;11;13;24;0.53;0.45;0.6;0.66;15.202;10.746;11.078;12.342;NaN;NaN;NaN;NaN
2017;1;11;14;24;0.62;0.51;0.62;0.55;15.182;11.523;11.822;12.84233333;NaN;NaN;NaN;NaN
2017;1;11;15;25;0.55;0.52;0.51;0.41;14.503;12.428;12.252;13.061;NaN;NaN;NaN;NaN
2017;1;11;16;25;0.52;0.49;0.51;0.29;13.979;12.959;12.04;12.99266667;NaN;NaN;NaN;NaN
2017;1;11;17;25;0.47;0.45;0.42;0.17;12.945;12.443;11.347;12.245;NaN;NaN;NaN;NaN
2017;1;11;18;25;0.4;0.37;0.39;0.1;11.591;11.524;10.406;11.17366667;NaN;NaN;NaN;NaN
2017;1;11;19;25;0.35;0.36;0.39;NaN;10.739;10.799;9.714;10.41733333;NaN;NaN;NaN;NaN
2017;1;11;20;25;0.3;0.32;0.34;NaN;9.836;10.073;9.001;9.636666667;NaN;NaN;NaN;NaN
2017;1;11;21;25;0.27;0.32;0.26;NaN;8.992;9.363;8.322;8.892333333;NaN;NaN;NaN;NaN
2017;1;11;22;25;0.27;0.32;0.27;NaN;8.296;8.758;7.762;8.272;NaN;NaN;NaN;NaN
2017;1;11;23;24;0.25;0.28;0.26;NaN;7.759;8.26;7.348;7.789;NaN;NaN;NaN;NaN
2017;1;12;0;25;0.24;0.28;0.23;NaN;7.249;7.81;6.96;7.339666667;NaN;NaN;NaN;NaN
2017;1;12;1;25;0.28;0.25;0.22;NaN;6.785;7.402;6.576;6.921;NaN;NaN;NaN;NaN
2017;1;12;2;25;0.3;0.27;0.21;NaN;6.329;6.983;6.183;6.498333333;NaN;NaN;NaN;NaN
2017;1;12;3;25;0.24;0.28;0.2;NaN;5.932;6.605;5.841;6.126;NaN;NaN;NaN;NaN
2017;1;12;4;25;0.2;0.23;0.22;NaN;5.568;6.255;5.531;5.784666667;NaN;NaN;NaN;NaN
2017;1;12;5;25;0.24;0.21;0.19;NaN;5.217;5.932;5.247;5.465333333;NaN;NaN;NaN;NaN
2017;1;12;6;25;0.19;0.23;0.19;NaN;4.891;5.633;4.998;5.174;NaN;NaN;NaN;NaN
2017;1;12;7;25;0.22;0.2;0.18;NaN;4.647;5.391;4.788;4.942;NaN;NaN;NaN;NaN
2017;1;12;8;25;0.24;0.22;0.22;NaN;4.75;5.321;4.854;4.975;NaN;NaN;NaN;NaN
2017;1;12;9;25;0.28;0.25;0.39;0.28;5.772;5.74;5.694;5.735333333;NaN;NaN;NaN;NaN
2017;1;12;10;24;0.38;0.31;0.49;0.5;8.35;6.838;7.322;7.503333333;NaN;NaN;NaN;NaN
2017;1;12;11;25;0.34;0.3;0.49;0.34;10.833;8.204;8.884;9.307;NaN;NaN;NaN;NaN
2017;1;12;12;24;0.44;0.39;0.56;0.53;12.133;9.372;9.902;10.469;NaN;NaN;NaN;NaN
2017;1;12;13;24;0.5;0.45;0.66;0.67;13.597;10.629;10.863;11.69633333;NaN;NaN;NaN;NaN
2017;1;12;14;25;0.5;0.48;0.6;0.41;14.641;11.741;11.839;12.74033333;NaN;NaN;NaN;NaN
2017;1;12;15;25;0.46;0.45;0.59;0.33;14.276;12.376;12.151;12.93433333;NaN;NaN;NaN;NaN
2017;1;12;16;25;0.44;0.41;0.5;0.24;13.894;12.617;12.039;12.85;NaN;NaN;NaN;NaN
2017;1;12;17;25;0.45;0.41;0.39;0.18;12.931;12.219;11.48;12.21;NaN;NaN;NaN;NaN
2017;1;12;18;25;0.35;0.35;0.36;NaN;11.631;11.363;10.566;11.18666667;NaN;NaN;NaN;NaN
2017;1;12;19;25;0.39;0.37;0.31;0.11;10.599;10.546;9.77;10.305;NaN;NaN;NaN;NaN
2017;1;12;20;25;0.34;0.36;0.33;NaN;9.771;9.862;9.094;9.575666667;NaN;NaN;NaN;NaN
2017;1;12;21;25;0.29;0.32;0.29;NaN;9.085;9.271;8.523;8.959666667;NaN;NaN;NaN;NaN
2017;1;12;22;24;0.29;0.28;0.26;NaN;8.555;8.787;8.06;8.467333333;NaN;NaN;NaN;NaN
2017;1;12;23;25;0.24;0.3;0.27;NaN;7.999;8.315;7.601;7.971666667;NaN;NaN;NaN;NaN
2017;1;13;0;25;0.27;0.26;0.23;NaN;7.505;7.879;7.208;7.530666667;NaN;NaN;NaN;NaN
2017;1;13;1;25;0.23;0.3;0.24;NaN;7.058;7.485;6.847;7.13;NaN;NaN;NaN;NaN
2017;1;13;2;25;0.27;0.26;0.21;NaN;6.627;7.109;6.496;6.744;NaN;NaN;NaN;NaN
2017;1;13;3;25;0.21;0.24;0.19;NaN;6.153;6.705;6.111;6.323;NaN;NaN;NaN;NaN
2017;1;13;4;25;0.21;0.27;0.18;NaN;5.752;6.329;5.785;5.955333333;NaN;NaN;NaN;NaN
2017;1;13;5;25;0.2;0.22;0.2;NaN;5.453;6.039;5.547;5.679666667;NaN;NaN;NaN;NaN
2017;1;13;6;25;0.22;0.22;0.2;NaN;5.302;5.862;5.434;5.532666667;NaN;NaN;NaN;NaN
2017;1;13;7;25;0.27;0.2;0.23;NaN;5.182;5.71;5.351;5.414333333;NaN;NaN;NaN;NaN
2017;1;13;8;25;0.24;0.22;0.26;0.18;5.621;5.886;5.614;5.707;NaN;NaN;NaN;NaN
2017;1;13;9;25;0.28;0.25;0.32;0.19;6.604;6.417;6.257;6.426;NaN;NaN;NaN;NaN
2017;1;13;10;24;0.35;0.27;0.39;0.32;7.681;7.149;7.065;7.298333333;NaN;NaN;NaN;NaN
2017;1;13;11;24;0.38;0.34;0.55;0.49;10.007;8.268;8.423;8.899333333;NaN;NaN;NaN;NaN
2017;1;13;12;24;0.42;0.37;0.61;0.48;13.166;9.903;10.231;11.1;NaN;NaN;NaN;NaN
2017;1;13;13;24;0.45;0.35;0.52;0.36;13.253;11.125;10.906;11.76133333;NaN;NaN;NaN;NaN
2017;1;13;14;24;0.5;0.38;0.49;0.35;12.897;11.498;11.081;11.82533333;NaN;NaN;NaN;NaN
2017;1;13;15;24;0.4;0.37;0.44;0.26;12.841;11.784;11.243;11.956;NaN;NaN;NaN;NaN
2017;1;13;16;24;0.42;0.35;0.45;0.24;12.293;11.561;10.981;11.61166667;NaN;NaN;NaN;NaN
2017;1;13;17;25;0.41;0.35;0.42;0.16;11.728;11.261;10.635;11.208;NaN;NaN;NaN;NaN
2017;1;13;18;24;0.34;0.35;0.36;0.13;11.013;10.782;10.141;10.64533333;NaN;NaN;NaN;NaN
2017;1;13;19;24;0.36;0.38;0.37;0.18;10.488;10.344;9.755;10.19566667;NaN;NaN;NaN;NaN
2017;1;13;20;24;0.34;0.31;0.4;0.15;10.245;10.1;9.543;9.962666667;NaN;NaN;NaN;NaN
2017;1;13;21;24;0.37;0.33;0.36;0.14;10.08;9.917;9.419;9.805333333;NaN;NaN;NaN;NaN
2017;1;13;22;24;0.35;0.3;0.34;0.15;9.836;9.706;9.254;9.598666667;NaN;NaN;NaN;NaN
2017;1;13;23;24;0.32;0.31;0.37;0.13;9.54;9.467;9.029;9.345333333;NaN;NaN;NaN;NaN
2017;1;14;0;25;0.33;0.31;0.31;0.11;9.205;9.17;8.778;9.051;NaN;NaN;NaN;NaN
2017;1;14;1;25;0.3;0.28;0.33;0.14;9.265;9.09;8.761;9.038666667;NaN;NaN;NaN;NaN
2017;1;14;2;25;0.32;0.31;0.33;0.14;9.308;9.047;8.774;9.043;NaN;NaN;NaN;NaN
2017;1;14;3;24;0.29;0.28;0.33;0.13;9.257;8.987;8.746;8.996666667;NaN;NaN;NaN;NaN
2017;1;14;4;25;0.33;0.29;0.34;0.1;8.954;8.797;8.554;8.768333333;NaN;NaN;NaN;NaN
2017;1;14;5;25;0.32;0.27;0.31;0.17;8.707;8.588;8.381;8.558666667;NaN;NaN;NaN;NaN
2017;1;14;6;25;0.29;0.28;0.29;0.08;8.6;8.454;8.306;8.453333333;NaN;NaN;NaN;NaN
2017;1;14;7;25;0.33;0.27;0.31;0.12;8.489;8.311;8.219;8.339666667;NaN;NaN;NaN;NaN
2017;1;14;8;25;0.28;0.26;0.33;0.13;8.535;8.288;8.256;8.359666667;NaN;NaN;NaN;NaN
2017;1;14;9;25;0.32;0.29;0.35;0.17;8.808;8.403;8.499;8.57;NaN;NaN;NaN;NaN
2017;1;14;10;25;0.37;0.32;0.53;0.31;10.423;8.791;9.441;9.551666667;NaN;NaN;NaN;NaN
2017;1;14;11;24;0.43;0.38;0.56;0.43;11.875;9.89;10.407;10.724;NaN;NaN;NaN;NaN
2017;1;14;12;24;0.45;0.38;0.57;0.38;13.443;11.296;11.51;12.083;NaN;NaN;NaN;NaN
2017;1;14;13;25;0.53;0.41;0.64;0.37;14.566;11.875;11.944;12.795;NaN;NaN;NaN;NaN
2017;1;14;14;24;0.54;0.42;0.54;0.39;14.794;12.334;12.332;13.15333333;NaN;NaN;NaN;NaN
2017;1;14;15;25;0.52;0.45;0.52;0.31;14.61;13.04;12.635;13.42833333;NaN;NaN;NaN;NaN
2017;1;14;16;25;0.47;0.44;0.51;0.21;14.161;13.204;12.514;13.293;NaN;NaN;NaN;NaN
2017;1;14;17;25;0.45;0.43;0.41;0.14;13.039;12.655;11.87;12.52133333;NaN;NaN;NaN;NaN
2017;1;14;18;25;0.4;0.35;0.41;0.1;11.851;11.828;11.102;11.59366667;NaN;NaN;NaN;NaN
2017;1;14;19;25;0.42;0.47;0.49;0.17;11.337;11.3;10.684;11.107;NaN;NaN;NaN;NaN
2017;1;14;20;25;NaN;NaN;NaN;NaN;8.999;10.891;8.513;9.467666667;NaN;NaN;NaN;NaN
2017;1;14;21;25;0.1;NaN;0.27;NaN;9.355;10.181;8.895;9.477;NaN;NaN;NaN;NaN
2017;1;14;22;25;NaN;NaN;NaN;NaN;9.218;9.826;8.901;9.315;NaN;NaN;NaN;NaN
2017;1;14;23;25;NaN;0.11;0.15;NaN;8.958;9.481;8.773;9.070666667;NaN;NaN;NaN;NaN
2017;1;15;0;25;NaN;NaN;0.13;NaN;8.282;8.919;8.374;8.525;NaN;NaN;NaN;NaN
2017;1;15;1;25;NaN;0.1;NaN;NaN;8.168;8.629;8.223;8.34;NaN;NaN;NaN;NaN
2017;1;15;2;25;NaN;0.1;0.13;NaN;8.127;8.51;8.157;8.264666667;NaN;NaN;NaN;NaN
2017;1;15;3;25;NaN;NaN;0.11;NaN;8.13;8.458;8.153;8.247;NaN;NaN;NaN;NaN
2017;1;15;4;24;NaN;NaN;0.37;NaN;7.951;8.317;8.064;8.110666667;NaN;NaN;NaN;NaN
2017;1;15;5;25;NaN;NaN;NaN;NaN;7.565;8.007;7.82;7.797333333;NaN;NaN;NaN;NaN
2017;1;15;6;25;NaN;NaN;NaN;NaN;7.375;7.765;7.645;7.595;NaN;NaN;NaN;NaN
2017;1;15;7;24;NaN;NaN;NaN;NaN;7.253;7.6;7.543;7.465333333;NaN;NaN;NaN;NaN
2017;1;15;8;25;NaN;NaN;0.09;NaN;7.173;7.483;7.461;7.372333333;NaN;NaN;NaN;NaN
2017;1;15;9;25;NaN;NaN;NaN;NaN;7.339;7.555;7.554;7.482666667;NaN;NaN;NaN;NaN
2017;1;15;10;25;NaN;0.11;NaN;NaN;7.923;7.821;7.915;7.886333333;NaN;NaN;NaN;NaN
2017;1;15;11;25;NaN;NaN;0.09;NaN;8.526;8.317;8.395;8.412666667;NaN;NaN;NaN;NaN
2017;1;15;12;25;NaN;NaN;NaN;NaN;8.591;8.472;8.53;8.531;NaN;NaN;NaN;NaN
2017;1;15;13;25;NaN;0.09;0.11;NaN;8.732;8.577;8.677;8.662;NaN;NaN;NaN;NaN
2017;1;15;14;25;NaN;NaN;0.12;NaN;9.415;9.045;9.142;9.200666667;NaN;NaN;NaN;NaN
2017;1;15;15;25;NaN;NaN;NaN;NaN;9.482;9.338;9.298;9.372666667;NaN;NaN;NaN;NaN
2017;1;15;16;24;NaN;NaN;NaN;NaN;8.802;8.96;8.915;8.892333333;NaN;NaN;NaN;NaN
2017;1;15;17;24;NaN;NaN;NaN;NaN;8.419;8.57;8.613;8.534;NaN;NaN;NaN;NaN
2017;1;15;18;25;NaN;NaN;0.11;NaN;7.942;8.214;8.258;8.138;NaN;NaN;NaN;NaN
2017;1;15;19;25;NaN;NaN;NaN;NaN;7.084;7.625;7.649;7.452666667;NaN;NaN;NaN;NaN
2017;1;15;20;24;NaN;NaN;NaN;NaN;6.397;7.068;7.092;6.852333333;NaN;NaN;NaN;NaN
2017;1;15;21;25;NaN;NaN;0.11;NaN;6.318;6.795;6.871;6.661333333;NaN;NaN;NaN;NaN
2017;1;15;22;25;NaN;NaN;NaN;NaN;6.429;6.831;6.889;6.716333333;NaN;NaN;NaN;NaN
2017;1;15;23;25;NaN;NaN;NaN;NaN;6.209;6.675;6.722;6.535333333;NaN;NaN;NaN;NaN
2017;1;16;0;24;NaN;NaN;NaN;NaN;5.87;6.444;6.46;6.258;NaN;NaN;NaN;NaN
2017;1;16;1;24;NaN;NaN;NaN;NaN;5.77;6.244;6.31;6.108;NaN;NaN;NaN;NaN
2017;1;16;2;24;NaN;NaN;NaN;NaN;5.806;6.278;6.309;6.131;NaN;NaN;NaN;NaN
2017;1;16;3;24;NaN;NaN;NaN;NaN;5.551;6.084;6.114;5.916333333;NaN;NaN;NaN;NaN
2017;1;16;4;25;NaN;NaN;NaN;NaN;5.205;5.85;5.877;5.644;NaN;NaN;NaN;NaN
2017;1;16;5;24;NaN;NaN;NaN;NaN;5.138;5.699;5.753;5.53;NaN;NaN;NaN;NaN
2017;1;16;6;24;NaN;NaN;NaN;NaN;4.79;5.475;5.516;5.260333333;NaN;NaN;NaN;NaN
2017;1;16;7;25;NaN;NaN;NaN;NaN;4.529;5.243;5.307;5.026333333;NaN;NaN;NaN;NaN
2017;1;16;8;25;NaN;NaN;0.41;NaN;4.64;5.191;5.258;5.029666667;NaN;NaN;NaN;NaN
2017;1;16;9;24;NaN;NaN;0.14;NaN;6.088;5.901;6.232;6.073666667;NaN;NaN;NaN;NaN
2017;1;16;10;24;0.11;0.13;0.18;NaN;7.818;6.63;7.289;7.245666667;NaN;NaN;NaN;NaN
2017;1;16;11;24;0.13;0.17;0.25;0.13;10.299;7.825;8.589;8.904333333;NaN;NaN;NaN;NaN
2017;1;16;12;25;0.11;0.15;0.22;NaN;11.25;9.214;9.668;10.044;NaN;NaN;NaN;NaN
2017;1;16;13;24;0.12;0.14;0.2;NaN;11.442;9.898;10.155;10.49833333;NaN;NaN;NaN;NaN
2017;1;16;14;25;0.1;0.17;NaN;NaN;11.527;10.257;10.382;10.722;NaN;NaN;NaN;NaN
2017;1;16;15;24;NaN;0.12;0.18;NaN;11.157;10.28;10.319;10.58533333;NaN;NaN;NaN;NaN
2017;1;16;16;25;NaN;0.11;0.16;NaN;10.649;10.035;10.063;10.249;NaN;NaN;NaN;NaN
2017;1;16;17;25;NaN;NaN;0.15;NaN;10.122;9.746;9.715;9.861;NaN;NaN;NaN;NaN
2017;1;16;18;25;NaN;NaN;0.15;NaN;9.308;9.209;9.167;9.228;NaN;NaN;NaN;NaN
2017;1;16;19;24;NaN;NaN;0.15;NaN;8.545;8.656;8.597;8.599333333;NaN;NaN;NaN;NaN
2017;1;16;20;25;NaN;NaN;0.13;NaN;7.897;8.141;8.077;8.038333333;NaN;NaN;NaN;NaN
2017;1;16;21;24;NaN;NaN;0.13;NaN;7.16;7.611;7.535;7.435333333;NaN;NaN;NaN;NaN
2017;1;16;22;25;NaN;NaN;NaN;NaN;6.733;7.216;7.14;7.029666667;NaN;NaN;NaN;NaN
2017;1;16;23;25;NaN;NaN;NaN;NaN;5.999;6.662;6.578;6.413;NaN;NaN;NaN;NaN
2017;1;17;0;25;NaN;NaN;NaN;NaN;5.389;6.121;6.077;5.862333333;NaN;NaN;NaN;NaN
2017;1;17;1;24;NaN;NaN;NaN;NaN;4.88;5.68;5.638;5.399333333;NaN;NaN;NaN;NaN
2017;1;17;2;25;NaN;NaN;NaN;NaN;4.498;5.312;5.309;5.039666667;NaN;NaN;NaN;NaN
2017;1;17;3;25;NaN;NaN;NaN;NaN;4.25;5.061;5.099;4.803333333;NaN;NaN;NaN;NaN
2017;1;17;4;25;NaN;NaN;NaN;NaN;4.078;4.888;4.951;4.639;NaN;NaN;NaN;NaN
2017;1;17;5;24;NaN;NaN;NaN;NaN;3.918;4.734;4.815;4.489;NaN;NaN;NaN;NaN
2017;1;17;6;25;NaN;NaN;NaN;NaN;3.761;4.59;4.673;4.341333333;NaN;NaN;NaN;NaN
2017;1;17;7;25;NaN;NaN;NaN;NaN;3.599;4.443;4.532;4.191333333;NaN;NaN;NaN;NaN
2017;1;17;8;25;NaN;NaN;NaN;NaN;3.7;4.437;4.551;4.229333333;NaN;NaN;NaN;NaN
2017;1;17;9;25;NaN;NaN;0.15;NaN;4.489;4.764;5.08;4.777666667;NaN;NaN;NaN;NaN
2017;1;17;10;25;0.14;NaN;0.16;NaN;7.211;5.846;6.739;6.598666667;NaN;NaN;NaN;NaN
2017;1;17;11;24;NaN;0.13;0.21;0.15;9.34;7;7.83;8.056666667;NaN;NaN;NaN;NaN
2017;1;17;12;25;0.13;0.15;0.26;0.2;11.282;8.322;8.965;9.523;NaN;NaN;NaN;NaN
2017;1;17;13;24;0.22;0.24;0.31;0.4;12.499;9.052;9.365;10.30533333;NaN;NaN;NaN;NaN
2017;1;17;14;25;0.27;0.32;0.33;0.38;12.046;9.523;9.822;10.46366667;NaN;NaN;NaN;NaN
2017;1;17;15;25;0.23;0.31;0.3;0.24;11.439;10.411;10.157;10.669;NaN;NaN;NaN;NaN
2017;1;17;16;25;0.21;0.26;0.27;0.2;10.477;10.213;9.694;10.128;NaN;NaN;NaN;NaN
2017;1;17;17;25;0.21;0.24;0.26;0.2;9.98;10.035;9.39;9.801666667;NaN;NaN;NaN;NaN
2017;1;17;18;25;0.22;0.22;0.23;0.13;9.23;9.57;8.891;9.230333333;NaN;NaN;NaN;NaN
2017;1;17;19;25;0.18;0.2;0.25;0.15;8.711;9.144;8.506;8.787;NaN;NaN;NaN;NaN
2017;1;17;20;25;0.2;0.2;0.25;0.1;8.168;8.701;8.084;8.317666667;NaN;NaN;NaN;NaN
2017;1;17;21;25;0.17;0.2;0.2;NaN;7.914;8.397;7.842;8.051;NaN;NaN;NaN;NaN
2017;1;17;22;25;0.15;0.16;0.18;NaN;7.163;7.874;7.242;7.426333333;NaN;NaN;NaN;NaN
2017;1;17;23;25;0.17;0.14;0.19;NaN;6.334;7.19;6.659;6.727666667;NaN;NaN;NaN;NaN
2017;1;18;0;25;0.12;0.14;0.15;NaN;5.694;6.616;6.182;6.164;NaN;NaN;NaN;NaN
2017;1;18;1;25;NaN;0.13;0.15;NaN;5.187;6.135;5.752;5.691333333;NaN;NaN;NaN;NaN
2017;1;18;2;25;0.15;0.12;0.14;NaN;4.787;5.762;5.401;5.316666667;NaN;NaN;NaN;NaN
2017;1;18;3;25;0.11;0.16;0.17;NaN;4.455;5.455;5.117;5.009;NaN;NaN;NaN;NaN
2017;1;18;4;25;NaN;NaN;0.12;NaN;4.119;5.167;4.858;4.714666667;NaN;NaN;NaN;NaN
2017;1;18;5;25;NaN;NaN;NaN;NaN;3.795;4.869;4.606;4.423333333;NaN;NaN;NaN;NaN
2017;1;18;6;25;0.09;0.14;0.11;NaN;3.514;4.594;4.375;4.161;NaN;NaN;NaN;NaN
2017;1;18;7;25;NaN;NaN;0.11;NaN;3.291;4.381;4.178;3.95;NaN;NaN;NaN;NaN
2017;1;18;8;25;0.11;NaN;0.12;NaN;3.246;4.266;4.119;3.877;NaN;NaN;NaN;NaN
2017;1;18;9;25;0.13;0.14;0.17;0.13;3.86;4.475;4.686;4.340333333;NaN;NaN;NaN;NaN
2017;1;18;10;25;0.17;0.14;0.24;0.22;6.325;5.03;6.108;5.821;NaN;NaN;NaN;NaN
2017;1;18;11;24;0.17;0.18;0.36;0.32;9.735;6.63;7.863;8.076;NaN;NaN;NaN;NaN
2017;1;18;16;25;0.36;0.29;0.36;0.26;10.964;10.517;9.965;10.482;NaN;NaN;NaN;NaN
2017;1;18;17;25;0.34;0.26;0.31;0.14;9.942;9.968;9.317;9.742333333;NaN;NaN;NaN;NaN
2017;1;18;18;25;0.28;0.24;0.31;NaN;8.702;9.076;8.456;8.744666667;NaN;NaN;NaN;NaN
2017;1;18;19;25;0.22;0.21;0.25;NaN;7.705;8.244;7.667;7.872;NaN;NaN;NaN;NaN
2017;1;18;20;25;0.25;0.22;0.24;NaN;6.891;7.547;6.996;7.144666667;NaN;NaN;NaN;NaN
2017;1;18;21;25;0.19;0.2;0.2;NaN;6.166;6.917;6.366;6.483;NaN;NaN;NaN;NaN
2017;1;18;22;25;0.22;0.18;0.19;NaN;5.558;6.359;5.897;5.938;NaN;NaN;NaN;NaN
2017;1;18;23;25;0.25;0.17;0.19;NaN;5.084;5.932;5.488;5.501333333;NaN;NaN;NaN;NaN
2017;1;19;0;25;0.17;0.17;0.18;NaN;4.691;5.576;5.123;5.13;NaN;NaN;NaN;NaN
2017;1;19;1;25;0.17;0.15;0.17;NaN;4.274;5.221;4.846;4.780333333;NaN;NaN;NaN;NaN
2017;1;19;2;25;0.14;0.15;0.17;NaN;3.872;4.867;4.526;4.421666667;NaN;NaN;NaN;NaN
2017;1;19;3;25;0.14;0.15;0.17;NaN;3.519;4.555;4.248;4.107333333;NaN;NaN;NaN;NaN
2017;1;19;4;25;0.13;0.15;0.18;NaN;3.236;4.262;4.007;3.835;NaN;NaN;NaN;NaN
2017;1;19;5;24;0.13;0.14;0.15;NaN;3.127;4.101;3.88;3.702666667;NaN;NaN;NaN;NaN
2017;1;19;6;25;0.15;0.13;0.14;NaN;2.955;3.972;3.738;3.555;NaN;NaN;NaN;NaN
2017;1;19;7;25;0.15;0.15;0.12;NaN;2.657;3.713;3.523;3.297666667;NaN;NaN;NaN;NaN
2017;1;19;8;25;0.14;0.14;0.15;NaN;2.898;3.72;3.613;3.410333333;NaN;NaN;NaN;NaN
2017;1;19;9;25;0.17;0.16;0.2;0.15;4.094;4.4;4.379;4.291;NaN;NaN;NaN;NaN
2017;1;19;10;25;0.21;0.18;0.29;0.27;5.804;4.975;5.548;5.442333333;NaN;NaN;NaN;NaN
2017;1;19;11;25;0.25;0.24;0.32;0.29;7.294;6.059;6.665;6.672666667;NaN;NaN;NaN;NaN
2017;1;19;12;25;0.38;0.27;0.35;0.25;8.467;7.284;7.688;7.813;NaN;NaN;NaN;NaN
2017;1;19;13;25;0.37;0.3;0.4;0.24;9.141;8.166;8.367;8.558;NaN;NaN;NaN;NaN
2017;1;19;14;25;0.39;0.33;0.46;0.24;9.237;8.59;8.573;8.8;NaN;NaN;NaN;NaN
2017;1;19;15;25;0.39;0.45;0.51;0.29;10.166;9.335;9.287;9.596;NaN;NaN;NaN;NaN
2017;1;19;16;25;0.41;0.35;0.47;0.21;10.066;9.614;9.385;9.688333333;NaN;NaN;NaN;NaN
2017;1;19;17;25;0.36;0.32;0.4;NaN;9.356;9.254;8.932;9.180666667;NaN;NaN;NaN;NaN
2017;1;19;18;25;0.3;0.3;0.34;NaN;8.527;8.694;8.376;8.532333333;NaN;NaN;NaN;NaN
2017;1;19;19;25;0.24;0.29;0.3;NaN;7.806;8.161;7.848;7.938333333;NaN;NaN;NaN;NaN
2017;1;19;20;25;0.24;0.25;0.29;NaN;7.034;7.553;7.184;7.257;NaN;NaN;NaN;NaN
2017;1;19;21;25;0.23;0.25;0.33;NaN;6.561;7.105;6.862;6.842666667;NaN;NaN;NaN;NaN
2017;1;19;22;25;0.22;0.26;0.27;NaN;6.459;6.936;6.731;6.708666667;NaN;NaN;NaN;NaN
2017;1;19;23;25;0.26;0.23;0.25;NaN;5.832;6.522;6.304;6.219333333;NaN;NaN;NaN;NaN
2017;1;20;0;25;0.23;0.25;0.26;NaN;5.424;6.158;5.968;5.85;NaN;NaN;NaN;NaN
2017;1;20;1;25;0.18;0.23;0.24;NaN;4.98;5.797;5.611;5.462666667;NaN;NaN;NaN;NaN
2017;1;20;2;25;0.2;0.24;0.25;NaN;4.726;5.531;5.363;5.206666667;NaN;NaN;NaN;NaN
2017;1;20;3;25;0.17;0.23;0.23;NaN;4.248;5.179;5.001;4.809333333;NaN;NaN;NaN;NaN
2017;1;20;4;25;0.18;0.17;0.18;NaN;3.755;4.785;4.589;4.376333333;NaN;NaN;NaN;NaN
2017;1;20;5;25;0.15;0.17;0.16;NaN;3.239;4.33;4.121;3.896666667;NaN;NaN;NaN;NaN
2017;1;20;6;25;0.15;0.19;0.15;NaN;2.876;3.986;3.835;3.565666667;NaN;NaN;NaN;NaN
2017;1;20;7;25;0.18;0.18;0.22;NaN;2.694;3.718;3.596;3.336;NaN;NaN;NaN;NaN
2017;1;20;8;25;0.16;0.19;0.22;NaN;3.186;3.88;3.821;3.629;NaN;NaN;NaN;NaN
2017;1;20;9;25;0.21;0.23;0.28;0.15;4.43;4.629;4.7;4.586333333;NaN;NaN;NaN;NaN
