"","date","meanRECO","MeanM_15","Reco_Combined","culMeasured","culMeanMod","culModelled","diffMean","diffComb","diffMeanV","diffCombV"
"400",2014-02-03,0.162662350172708,0.267788592552202,0.183576024042201,261.773360500765,247.476449278678,253.624211952556,14.2969112220873,8.14914854820907,-0.105126242379494,-0.0209136738694922
"401",2014-02-04,0.170362512448125,0.240222539664782,0.15972085799795,261.943723013214,247.716671818343,253.783932810554,14.2270511948706,8.1597902026592,-0.0698600272166565,0.010641654450175
"402",2014-02-05,0.132430826378125,0.262492601408412,0.177993765523571,262.076153839592,247.979164419751,253.961926576078,14.0969894198403,8.11422726351378,-0.130061775030287,-0.045562939145446
"403",2014-02-06,0.156783352368333,0.278448559144011,0.190406790724699,262.23293719196,248.257612978895,254.152333366803,13.9753242130647,8.08060382515743,-0.121665206775678,-0.0336234383563659
"404",2014-02-07,0.19636483983125,0.273683961725302,0.191138721085358,262.429302031791,248.531296940621,254.343472087888,13.8980050911706,8.08582994390329,-0.077319121894052,0.00522611874589243
"405",2014-02-08,0.222894965616667,0.28239972803058,0.198550113551673,262.652196997408,248.813696668651,254.54202220144,13.8385003287567,8.11017479596828,-0.0595047624139137,0.0243448520649934
"406",2014-02-09,0.238878333879167,0.297824576908254,0.212854623686609,262.891075331287,249.11152124556,254.754876825126,13.7795540857276,8.13619850616087,-0.0589462430290874,0.0260237101925574
"407",2014-02-10,0.187612917004167,0.308985249560249,0.221223921359968,263.078688248291,249.42050649512,254.976100746486,13.6581817531715,8.102587501805,-0.121372332556083,-0.033611004355801
"408",2014-02-11,0.1602500728475,0.307770196736324,0.217750459067129,263.238938321139,249.728276691856,255.193851205553,13.5106616292827,8.0450871155854,-0.147520123888824,-0.0575003862196293
"409",2014-02-12,0.131294214713542,0.315689754682723,0.219410623389866,263.370232535852,250.043966446539,255.413261828943,13.3262660893135,7.95697070690909,-0.184395539969181,-0.0881164086763239
"410",2014-02-13,0.166142672590625,0.308306033301366,0.216783068211892,263.536375208443,250.35227247984,255.630044897155,13.1841027286028,7.90633031128783,-0.142163360710741,-0.0506403956212667
"411",2014-02-14,0.160638509618958,0.317930748155496,0.225369599182939,263.697013718062,250.670203227996,255.855414496338,13.0268104900662,7.84159922172384,-0.157292238536537,-0.0647310895639803
"412",2014-02-15,0.192740210947292,0.326239757887066,0.230061212350742,263.889753929009,250.996442985883,256.085475708689,12.8933109431264,7.80427822032038,-0.133499546939774,-0.0373210014034508
"413",2014-02-16,0.168219871388542,0.335122614032313,0.236536603356403,264.057973800398,251.331565599915,256.322012312045,12.7264082004827,7.73596148835253,-0.166902742643771,-0.0683167319678615
"414",2014-02-17,0.161913380660417,0.350819902663111,0.244364407062929,264.219887181058,251.682385502578,256.566376719108,12.5375016784799,7.65351046195002,-0.188906522002695,-0.0824510264025124
"415",2014-02-18,0.228052941139583,0.330866271204358,0.22876380493032,264.447940122198,252.013251773783,256.795140524038,12.4346883484152,7.65279959815928,-0.102813330064775,-0.000710863790736566
"416",2014-02-19,0.239090835714583,0.330913327039976,0.223996905747953,264.687030957912,252.344165100823,257.019137429786,12.3428658570898,7.66789352812589,-0.0918224913253924,0.01509392996663
"417",2014-02-20,0.162735190285208,0.321958044825304,0.214260270699119,264.849766148198,252.666123145648,257.233397700486,12.1836430025497,7.61636844771203,-0.159222854540096,-0.0515250804139106
"418",2014-02-21,0.1961050768725,0.310863653557787,0.20319028968485,265.04587122507,252.976986799206,257.43658799017,12.0688844258644,7.60928323489964,-0.114758576685287,-0.00708521281234956
"419",2014-02-22,0.180060018195833,0.324802260531102,0.211118453401181,265.225931243266,253.301789059737,257.647706443572,11.9241421835291,7.57822479969428,-0.144742242335268,-0.0310584352053475
"420",2014-02-23,0.139670198033333,0.354457298044386,0.235970634439122,265.365601441299,253.656246357781,257.883677078011,11.7093550835181,7.4819243632885,-0.214787100011053,-0.0963004364057888
"421",2014-02-24,0.170473877477083,0.378884751314379,0.255098798788603,265.536075318776,254.035131109095,258.138775876799,11.5009442096808,7.397299441977,-0.208410873837296,-0.0846249213115199
"422",2014-02-25,0.231483175822292,0.344249172576159,0.230200817841124,265.767558494599,254.379380281672,258.36897669464,11.3881782129269,7.39858179995815,-0.112765996753868,0.00128235798116741
"423",2014-02-26,0.234826100003958,0.343615327482778,0.227226473727487,266.002384594603,254.722995609154,258.596203168368,11.2793889854481,7.40618142623464,-0.10878922747882,0.00759962627647123
"424",2014-02-27,0.206229279754375,0.340854661226621,0.222395369363635,266.208613874357,255.063850270381,258.818598537732,11.1447636039759,7.39001533662537,-0.134625381472246,-0.0161660896092597
"425",2014-02-28,0.256328374921042,0.343677238969005,0.226972859278479,266.464942249278,255.40752750935,259.04557139701,11.0574147399279,7.41937085226795,-0.0873488640479632,0.0293555156425625
"426",2014-03-01,0.419825214158333,0.316689398858108,0.251008919184095,266.884767463436,255.724216908208,259.296580316194,11.1605505552281,7.58818714724214,0.103135815300225,0.168816294974238
"427",2014-03-02,0.68474084964375,0.285135255098388,0.534554936259678,267.56950831308,256.009352163307,259.831135252454,11.5601561497735,7.7383730606262,0.399605594545362,0.150185913384072
"428",2014-03-03,0.687505664335417,0.308233973073077,0.57691897285957,268.257013977415,256.31758613638,260.408054225313,11.9394278410358,7.84895975210208,0.379271691262339,0.110586691475846
"429",2014-03-04,0.517913724091667,0.31043277429796,0.586982812319769,268.774927701507,256.628018910678,260.995037037633,12.1469087908296,7.77989066387397,0.207480949793706,-0.0690690882281026
"430",2014-03-05,0.646598818795833,0.327487235821551,0.609116849156176,269.421526520303,256.955506146499,261.604153886789,12.4660203738038,7.81737263351363,0.319111582974283,0.0374819696396576
"431",2014-03-06,0.624164777404167,0.318812787634935,0.656516091293761,270.045691297707,257.274318934134,262.260669978083,12.7713723635731,7.78502131962404,0.305351989769232,-0.0323513138895947
"432",2014-03-07,0.49973587404375,0.365003680309547,0.690578409133786,270.545427171751,257.639322614444,262.951248387217,12.9061045573073,7.59417878453399,0.134732193734203,-0.190842535090036
"433",2014-03-08,0.411218988933333,0.381910153223019,0.639780799580777,270.956646160684,258.021232767667,263.591029186798,12.9354133930176,7.36561697388657,0.0293088357103141,-0.228561810647444
"434",2014-03-09,0.418272895716667,0.33580634700033,0.597067219432617,271.374919056401,258.357039114667,264.18809640623,13.0178799417339,7.1868226501706,0.0824665487163371,-0.178794323715951
"435",2014-03-10,0.413592468547917,0.397329119422198,0.647546307377349,271.788511524949,258.754368234089,264.835642713608,13.0341432908596,6.9528688113412,0.0162633491257191,-0.233953838829432
"436",2014-03-11,0.424262169875,0.396652682414294,0.674663039954076,272.212773694824,259.151020916503,265.510305753562,13.0617527783203,6.70246794126211,0.0276094874607061,-0.250400870079076
"437",2014-03-12,0.466151425895833,0.406871097187071,0.681501361699155,272.67892512072,259.557892013691,266.191807115261,13.1210331070291,6.4871180054588,0.0592803287087625,-0.215349935803322
"438",2014-03-13,0.437534658502083,0.414563469765858,0.696661820527531,273.116459779222,259.972455483456,266.888468935788,13.1440042957653,6.22799084343336,0.0229711887362253,-0.259127162025448
"439",2014-03-14,0.366348913616667,0.400909487105186,0.647870554186966,273.482808692838,260.373364970562,267.536339489975,13.1094437222768,5.94646920286306,-0.0345605734885194,-0.281521640570299
"440",2014-03-15,0.402904797508333,0.428863263757642,0.650284374667634,273.885713490347,260.802228234319,268.186623864643,13.0834852560275,5.69908962570372,-0.0259584662493091,-0.247379577159301
"441",2014-03-16,0.35097318158125,0.447053521731486,0.38415519235373,274.236686671928,261.249281756051,268.570779056997,12.9874049158772,5.66590761493126,-0.0960803401502365,-0.0331820107724805
"442",2014-03-17,0.473240580985417,0.491177306418436,0.419433462833099,274.709927252913,261.740459062469,268.99021251983,12.9694681904442,5.71971473308355,-0.0179367254330198,0.0538071181523179
"443",2014-03-18,0.405689833066667,0.514641902862647,0.439249042933453,275.11561708598,262.255100965332,269.429461562763,12.8605161206482,5.68615552321677,-0.10895206979598,-0.0335592098667867
"444",2014-03-19,0.383769094466667,0.536030057729414,0.454386991209072,275.499386180447,262.791131023061,269.883848553972,12.7082551573855,5.61553762647441,-0.152260963262748,-0.0706178967424052
