"PA","AT2","RH2","AT6","RH6","SWC5","SWC15","SWC30","ST5","ST15","ST30","NEE","RECO"
84.65176,33.45,17.84182463,33.07,16.91918772,19,17,18,36.8,30.7,28.5,-2.849987719,3.045683894
84.60473,33.16,18.30316787,32.83,17.31365945,19,17,18,37.3,31.2,28.6,-1.168569457,3.031359122
84.57079,33.6,18.2135853,33.31,17.22298111,19,17,18,37.5,31.6,28.8,-3.096473483,3.087205107
84.56183,32.7,18.94488698,32.82,17.62051179,19,17,18,37.6,31.9,28.9,-0.7537464623,3.04826754
84.5335,33.2,18.31327929,33.23,17.01555197,19,17,18,37.5,32.2,29.1,-1.755456014,3.097463555
84.519,32.57,18.82417166,32.88,17.36120303,19,17,18,37.1,32.5,29.3,-0.3298596866,3.071989058
84.49422,32.98,18.50364622,33.23,16.97393558,19,17,18,36.7,32.6,29.5,-0.5691484046,3.115480736
84.52081,31.72,20.9508117,32.34,19.10690189,19,17,18,36,32.7,29.6,1.090863679,3.036407174
84.57655,29.62,29.01590214,30.29,26.83947669,19,17,18,35.3,32.7,29.8,2.766721877,2.843840599
84.62408,27.94,33.61703665,28.55,31.3183144,18,17,18,34.6,32.7,29.9,1.956840072,2.683206905
84.69151,26.85,37.15525388,27.63,34.29037038,18,17,18,33.9,32.6,30,2.430659484,2.602401651
84.75734,26.41,38.64855585,27.3,35.53126772,18,17,18,33.2,32.4,30.1,2.578135741,2.578135741
84.80393,25.99,40.23209634,26.98,36.70976103,18,17,19,32.6,32.2,30.2,2.55473375,2.55473375
84.84737,25.21,42.70680174,26.44,38.66728014,18,17,18,32.1,32,30.2,2.510236919,2.510236919
84.8652,25.04,42.8866265,26.26,39.05633171,18,17,18,31.6,31.8,30.3,0.3527864591,2.500022119
84.90472,24.13,42.90263772,25.32,39.02928846,18,17,18,31.1,31.6,30.3,2.607567355,2.607567355
84.92243,22.8,47.45010952,24.07,43.52502511,18,17,18,30.6,31.4,30.3,2.306158472,2.306158472
84.93273,22.15,50.47559205,23.32,47.37717085,17,17,18,30.1,31.1,30.3,2.242372332,2.242372332
84.9422,22.04,50.77586893,23.08,48.02993945,17,17,18,29.7,30.9,30.3,2.226122731,2.226122731
84.97275,21.24,54.34150961,22.53,50.46423644,17,17,18,29.3,30.7,30.2,2.181044507,2.181044507
84.97398,21.17,55.43414374,22.43,52.16150367,17,17,18,28.9,30.5,30.2,2.177638624,2.177638624
84.94292,19.91,63.02677551,21.58,57.57398495,17,17,18,28.5,30.3,30.1,2.104909313,2.104909313
84.9447,19.76,63.34660142,21.51,57.91326201,17,17,18,28.2,30.1,30,2.104065675,2.104065675
84.94617,19.62,64.61897516,21.29,59.40619868,17,17,18,27.9,29.9,30,2.089363748,2.089363748
84.94512,19.96,63.35799186,21.34,59.28803793,17,17,18,27.6,29.7,29.9,2.099472978,2.099472978
84.96185,19.68,64.31860473,21.23,59.61295028,17,17,18,27.3,29.5,29.8,2.094791932,2.094791932
84.97019,19.79,63.70775659,21.74,57.30616096,17,17,18,27,29.3,29.7,2.147651171,2.147651171
84.97458,19.81,63.59760316,21.59,57.85719083,17,16,18,26.8,29.1,29.7,2.139183244,2.139183244
84.97971,20.12,61.40386388,21.52,57.1913907,17,16,18,26.5,28.9,29.6,2.138128785,2.138128785
84.97799,21.02,54.11962535,22.6,49.61527212,17,17,18,26.3,28.8,29.5,2.245577026,2.245577026
84.96799,21.44,52.56767972,23.14,47.09376309,17,16,18,26.1,28.6,29.4,1.738364169,2.302953675
84.98568,22.02,54.55661509,23.02,51.10973213,17,16,18,25.9,28.5,29.3,0.6773053607,2.297213102
84.99025,23.04,52.00486699,23.6,50.0596644,17,16,18,25.9,28.3,29.2,-0.3568874624,2.359070516
84.99192,23.77,50.64467713,24.08,49.85848752,17,16,18,25.8,28.2,29.1,-2.031662644,2.411795543
84.99847,24.77,47.74076012,24.92,47.33201144,17,16,18,25.9,28.1,29,-1.95028771,2.500609027
84.98566,26.43,41.90948813,26.82,40.44979719,16,16,18,26.2,28,28.9,-3.151841951,2.697518479
84.96896,27.38,38.29114248,28.06,36.01751377,17,16,18,26.7,28,28.8,-4.798720313,2.830935913
84.95065,28.32,35.81606292,28.72,33.53794203,17,16,18,27.4,28,28.7,-5.483103936,2.906081098
84.94165,29.48,33.08027496,29.38,31.84251401,17,16,18,28.3,28,28.7,-2.64586514,2.981930666
84.92699,29.74,32.02727548,29.54,31.16156361,17,16,18,29.4,28.1,28.6,-3.876882311,3.005850727
84.90491,29.77,31.16420814,29.78,29.72463695,17,16,18,30.6,28.2,28.5,-4.394720731,3.03827654
84.88138,29.77,29.21707243,29.81,27.97774425,17,16,18,31.5,28.4,28.5,-2.573742276,3.048611652
84.86494,27.69,36.13489066,27.83,34.36037614,17,16,18,31.9,28.6,28.5,0.3184438332,2.847661551
84.86563,25.46,44.3130868,26.07,39.47185042,17,16,18,31.9,28.8,28.5,1.1805196,2.672133639
84.90318,20.49,63.4017052,22.32,53.90781143,19,16,18,30.8,28.9,28.6,0.5041138359,2.30101798
84.86337,23.72,54.01468842,24.81,48.76716273,24,16,18,29.2,28.7,28.6,-0.0826578909,2.555501416
84.82059,25.95,46.15134235,26.54,41.91980387,25,16,18,28.9,28.4,28.7,-2.289539398,2.739194543
84.74885,28.84,33.81076909,29.36,30.95562718,25,16,18,29.3,28.2,28.7,-3.257822578,3.042747286
84.72169,29.97,25.7348224,30.26,22.5595709,25,17,18,29.9,28.2,28.8,-1.146354191,3.146276112
84.71236,27.16,42.83575204,27.39,40.03124308,25,17,18,29.8,28.3,28.8,-0.7739648873,2.84683042
84.73374,26.5,44.27768634,26.66,42.19566447,25,18,18,29.7,28.3,28.8,-0.07984004638,2.776296158
84.71046,25.88,47.18439172,26.43,44.6624854,24,19,18,29.4,28.3,28.8,2.113843875,2.758235171
84.68169,25.72,47.18361531,26.32,44.57347137,24,19,18,28.9,28.2,28.8,1.596953521,2.752675419
84.65661,25.63,47.5443507,26.29,44.60752697,24,20,18,28.6,28.1,28.8,1.246269035,2.755450228
84.66723,25.39,46.49981311,26.1,43.32608142,24,20,18,28.3,28,28.8,-0.712609433,2.741342249
84.68274,25.47,44.65423426,26.31,41.28872062,24,20,18,28,27.8,28.8,1.707041326,2.769300047
84.68456,25.41,42.87823328,26.41,38.65154071,24,21,18,27.7,27.6,28.8,1.727807971,2.785706279
84.63998,24.82,42.86558627,25.85,38.55139962,24,21,18,27.4,27.5,28.8,2.702966502,2.732248128
84.63155,24.03,46.03183376,25.01,42.18847024,24,21,18,27,27.3,28.7,3.350030469,3.350030469
84.70342,23.1,53.0081878,24.2,48.38522753,23,21,18,26.6,27.1,28.7,2.570292707,2.570292707
84.75587,22.63,57.15775386,23.8,51.67854389,23,21,18,26.4,26.9,28.7,2.533937976,2.533937976
84.8067,22.05,61.06549341,23.2,56.40602646,23,21,18,26.1,26.8,28.6,2.476935121,2.476935121
84.8473,21.47,63.90974656,22.75,58.61473726,23,21,18,25.7,26.6,28.6,2.43551655,2.43551655
84.8772,21.19,66.09392548,22.51,59.92624638,23,21,18,25.5,26.5,28.5,3.216248416,3.216248416
84.8572,21.71,62.50739135,23.01,56.97226187,23,21,18,25.3,26.4,28.4,2.549115114,2.549115114
84.84394,21.59,62.02523507,22.91,56.90753389,23,21,18,25.1,26.3,28.4,2.466411107,2.466411107
84.82338,22.1,59.60160084,23.29,55.49548946,23,21,18,24.9,26.1,28.3,2.510673857,2.510673857
84.83092,21.82,60.30183374,23.26,54.82367496,23,21,17,24.8,26,28.2,2.512324229,2.512324229
84.81951,21.7,59.96009887,23.18,54.40029069,23,21,17,24.6,25.9,28.1,2.508700625,2.508700625
84.81963,20.91,63.82571265,22.48,57.6743378,23,21,17,24.3,25.7,28.1,4.910268546,4.910268546
84.8298,20.84,64.61741043,22.14,59.11797242,23,21,17,24.2,25.6,28,2.409690841,2.409690841
84.81573,20.67,65.82954531,21.99,60.45499202,22,21,17,24,25.5,27.9,2.398573426,2.398573426
84.82141,19.55,73.37130942,20.67,69.25959217,22,21,17,23.8,25.4,27.8,2.267400165,2.267400165
84.82674,19.68,70.77553091,20.85,66.61181311,22,21,18,23.6,25.2,27.7,0.1839652381,2.2898318
84.82774,19.79,70.61594738,20.89,65.96291641,22,21,18,23.5,25.1,27.6,2.29799365,2.29799365
84.82369,19.72,71.15683644,20.83,66.79949006,22,21,17,23.4,25,27.5,2.295881575,2.295881575
84.81482,20.65,62.79112425,22.02,58.03544255,22,21,18,23.3,24.9,27.5,2.423083677,2.423083677
84.81012,20.39,64.19316256,22.14,57.12523178,22,21,18,23.2,24.8,27.4,2.43981229,2.43981229
84.82004,19.89,67.14753533,21.6,59.93222161,22,21,17,23,24.7,27.3,2.009286344,2.38750919
84.82494,20.3,63.80149186,21.53,59.43410323,22,21,18,22.9,24.6,27.2,-0.4763818528,2.384226803
84.82686,19.95,68.54166268,20.89,64.53490989,22,21,18,22.8,24.5,27.1,1.145734986,2.321682348
84.83131,20.11,72.07225659,20.81,68.31182618,22,21,17,22.8,24.4,27.1,0.2528097006,2.31721628
84.84968,20.83,69.15980813,21.33,67.03212255,22,21,17,22.9,24.4,27,-0.4288487195,2.375090263
84.8677,21.6,63.71006255,22.08,62.19359037,22,21,17,23.1,24.3,26.9,-0.6103424008,2.457779238
84.87847,22.31,59.69318586,22.76,58.23603278,22,21,17,23.4,24.3,26.8,-0.9000191721,2.534008847
84.86237,23.16,53.69056127,23.52,51.70443202,22,21,17,23.8,24.3,26.7,-1.481815059,2.619711987
84.84077,23.9,51.24721075,24.01,50.19431742,22,21,17,24.2,24.3,26.7,-3.114674045,2.676960366
84.82587,25.17,47.64241561,25.16,46.99923225,22,21,17,25.1,24.4,26.6,-4.238957124,2.807314671
84.81755,25.87,44.5557449,25.9,43.81205389,22,21,17,26,24.4,26.5,-6.13385575,2.893800148
84.80207,26.84,42.53334067,26.68,41.51624276,22,21,17,26.8,24.6,26.5,-5.774237137,2.985646683
84.76332,27.48,39.65621915,27.31,38.41368654,22,20,18,27.8,24.8,26.5,-5.310212158,3.061355998
84.71944,28.28,36.45817633,28.1,34.73206552,22,20,17,28.6,25,26.5,-6.47314057,3.155983605
84.69804,29.42,30.67133295,29.17,29.07007184,22,20,18,29.1,25.3,26.5,-5.422547744,3.28388511
84.64054,29.89,27.97284634,29.46,26.48037246,22,20,17,29.7,25.6,26.5,-4.35877834,3.322208856
84.57814,30.24,28.81695055,29.97,27.34035434,22,20,17,30.6,26,26.5,-3.393728073,3.386362287
84.51177,31.38,27.70594344,31.18,26.08070736,22,20,17,31.3,26.5,26.6,-5.092579973,3.533429535
84.46838,31.98,27.17551336,31.61,25.66919441,22,20,17,32.1,26.9,26.7,-4.647519856,3.589206685
84.48357,28.77,35.31589763,28.81,32.42409066,22,20,17,32.5,27.4,26.7,-1.707186568,3.264529443
84.5766,21.95,62.74967101,23.11,56.26131307,22,20,17,31.8,27.7,26.8,1.992986661,2.62382871
84.60639,19.27,75.04340526,20.44,68.50204021,22,20,17,30.6,27.8,27,2.42943622,2.42943622
84.6328,19.06,82.2100116,19.99,76.69279646,22,20,18,29.5,27.7,27.1,2.484952269,2.484952269
84.61593,19.38,82.81441525,20.34,75.42428349,22,20,17,28.7,27.5,27.2,2.511212368,2.511212368
84.65619,19.18,83.11339646,20.11,78.340703,21,20,18,28.1,27.2,27.3,2.474930912,2.474930912
84.69296,18.92,80.80519993,19.96,75.37794239,21,20,18,27.5,27,27.4,2.396723828,2.396723828
84.7076,18.94,81.1061396,19.89,75.86205334,21,20,18,27,26.7,27.5,2.453341408,2.453341408
84.70718,18.99,83.11168623,19.91,77.05265296,21,20,18,26.6,26.5,27.5,2.300637672,2.300637672
84.69853,18.83,80.30314297,19.84,75.20860745,21,20,18,26.2,26.3,27.5,2.295881468,2.295881468
84.74094,19.04,77.11683404,20.13,71.18782615,21,20,18,25.9,26.1,27.5,2.329188535,2.329188535
84.77116,18.99,78.89093594,19.98,73.66816688,22,20,17,25.5,25.9,27.5,2.315836946,2.315836946
84.78259,18.98,79.53248399,19.88,74.97439762,21,20,18,25.3,25.8,27.5,2.307739454,2.307739454
84.81712,18.83,79.51113944,19.69,75.40137051,21,20,18,25,25.6,27.4,2.290061541,2.290061541
84.82574,18.73,79.59047829,19.61,74.74988842,21,20,18,24.8,25.5,27.4,2.283980245,2.283980245
84.82618,18.69,82.20671198,19.45,77.90486516,21,20,18,24.6,25.3,27.4,2.269392005,2.269392005
84.82809,18.68,81.80561476,19.61,76.70297339,21,19,18,24.4,25.2,27.3,2.288595468,2.288595468
84.82755,18.51,82.60610387,19.67,76.1385973,21,20,17,24.2,25.1,27.2,2.29720142,2.29720142
